artifact_group,method,requested_far,tar_percent,far_rule,actual_far,checkpoint_sha256,calibration,review_status,finite_evidence,source,source_sha256,original_csv
channelwise_template_population_expanded_20260915,ijbc-IJBC,0.0001,95.97,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_template_population_expanded_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_template_population_expanded_20260915/ijbc_full/pair_geometry/ijbc_tar_at_far.csv
channelwise_template_population_expanded_20260915,ijbc-IJBC,0.001,97.43,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_template_population_expanded_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_template_population_expanded_20260915/ijbc_full/pair_geometry/ijbc_tar_at_far.csv
channelwise_template_population_expanded_20260915,ijbc-IJBC,0.01,98.32,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_template_population_expanded_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_template_population_expanded_20260915/ijbc_full/pair_geometry/ijbc_tar_at_far.csv
channelwise_template_population_expanded_20260915,ijbc-IJBC,0.1,99.02,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_template_population_expanded_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_template_population_expanded_20260915/ijbc_full/pair_geometry/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,1e-06,0.18,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 337466, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 1976240019266, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_prefix/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_prefix/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,1e-05,47.87,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 337466, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 1976240019266, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_prefix/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_prefix/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.0001,71.02,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 337466, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 1976240019266, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_prefix/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_prefix/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.001,74.78,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 337466, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 1976240019266, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_prefix/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_prefix/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.01,76.32,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 337466, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 1976240019266, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_prefix/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_prefix/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.1,77.56,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 337466, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 1976240019266, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_prefix/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_prefix/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,1e-06,25.43,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,1e-05,37.8,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.0001,55.51,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.001,74.9,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.01,88.33,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.1,95.22,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,1e-06,8.32,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/unclipped_round_20260913/small_curvature/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/small_curvature/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,1e-05,16.39,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/unclipped_round_20260913/small_curvature/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/small_curvature/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.0001,26.76,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/unclipped_round_20260913/small_curvature/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/small_curvature/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.001,40.85,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/unclipped_round_20260913/small_curvature/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/small_curvature/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.01,59.59,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/unclipped_round_20260913/small_curvature/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/small_curvature/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.1,80.96,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/unclipped_round_20260913/small_curvature/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/small_curvature/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,1e-06,5.55,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 4, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 17878542, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn_moderate/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn_moderate/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,1e-05,9.5,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 4, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 17878542, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn_moderate/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn_moderate/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.0001,16.75,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 4, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 17878542, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn_moderate/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn_moderate/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.001,28.36,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 4, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 17878542, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn_moderate/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn_moderate/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.01,45.97,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 4, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 17878542, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn_moderate/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn_moderate/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.1,69.71,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 4, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 17878542, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn_moderate/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn_moderate/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,1e-06,8.38,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 14, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 65850110, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn_free_retry/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn_free_retry/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,1e-05,13.33,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 14, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 65850110, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn_free_retry/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn_free_retry/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.0001,21.64,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 14, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 65850110, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn_free_retry/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn_free_retry/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.001,34.85,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 14, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 65850110, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn_free_retry/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn_free_retry/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
unclipped_round_20260913,ijbc-IJBC,0.01,52.32,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 14, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 65850110, ""path"": ""work_dirs/unclipped_round_20260913/adaptive_bn_free_retry/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/unclipped_round_20260913/adaptive_bn_free_retry/final_ijbc/unclipped_d2/ijbc_tar_at_far.csv
